core_str,StreamKey,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_as_primary_candidate,usable_as_tiebreaker
457,Florida | Pick 4 Evening,1233,5,0.406,0.392,1.034,0.013,4.7e-05,STRONG_STABLE_250_PLUS,False,False,True
567,Idaho | Pick 4 Day,1232,14,1.136,0.355,3.197,0.781,0.024034,STRONG_STABLE_250_PLUS,True,True,True
567,New Jersey | Pick 4 Evening,1229,9,0.732,0.355,2.06,0.377,0.005721,STRONG_STABLE_250_PLUS,False,False,True
567,Idaho | Pick 4 Night,1234,9,0.729,0.355,2.052,0.374,0.005653,STRONG_STABLE_250_PLUS,False,False,True
567,Connecticut | Play 4 Night,1230,8,0.65,0.355,1.83,0.295,0.003373,STRONG_STABLE_250_PLUS,False,False,True
567,Atlantic Canada | Lotto 4,1235,8,0.648,0.355,1.822,0.292,0.003325,STRONG_STABLE_250_PLUS,False,False,True
567,Oregon | Pick 4 10pm,1220,7,0.574,0.355,1.614,0.218,0.001821,STRONG_STABLE_250_PLUS,False,False,True
567,New Jersey | Pick 4 Midday,1230,7,0.569,0.355,1.601,0.214,0.001773,STRONG_STABLE_250_PLUS,False,False,True
567,Kentucky | Pick 4 Midday,1233,7,0.568,0.355,1.597,0.212,0.001752,STRONG_STABLE_250_PLUS,False,False,True
567,Tennessee | Cash 4 Midday,1054,6,0.569,0.355,1.601,0.214,0.001422,STRONG_STABLE_250_PLUS,False,False,True
567,Delaware | Play 4 Day,1190,6,0.504,0.355,1.418,0.149,0.000877,STRONG_STABLE_250_PLUS,False,False,True
567,Oregon | Pick 4 7pm,1224,6,0.49,0.355,1.379,0.135,0.000773,STRONG_STABLE_250_PLUS,False,False,True
567,Tennessee | Cash 4 Evening,1226,6,0.489,0.355,1.377,0.134,0.000766,STRONG_STABLE_250_PLUS,False,False,True
567,Georgia | Cash 4 Night,1229,6,0.488,0.355,1.373,0.133,0.000758,STRONG_STABLE_250_PLUS,False,False,True
567,Illinois | Pick 4 Evening,1229,6,0.488,0.355,1.373,0.133,0.000758,STRONG_STABLE_250_PLUS,False,False,True
567,Missouri | Pick 4 Evening,1230,6,0.488,0.355,1.372,0.132,0.000752,STRONG_STABLE_250_PLUS,False,False,True
567,"Tri-State (ME, NH & VT) | Pick 4 Evening",1230,6,0.488,0.355,1.372,0.132,0.000752,STRONG_STABLE_250_PLUS,False,False,True
567,Wisconsin | Pick 4 Evening,1230,6,0.488,0.355,1.372,0.132,0.000752,STRONG_STABLE_250_PLUS,False,False,True
567,Ohio | Pick 4 Evening,1232,6,0.487,0.355,1.37,0.132,0.000751,STRONG_STABLE_250_PLUS,False,False,True
567,New Mexico | Pick 4 Evening,1231,6,0.487,0.355,1.371,0.132,0.000751,STRONG_STABLE_250_PLUS,False,False,True
567,Mississippi | Cash 4 Midday,1234,6,0.486,0.355,1.368,0.131,0.000744,STRONG_STABLE_250_PLUS,False,False,True
567,Québec | Quotidienne 4,1234,6,0.486,0.355,1.368,0.131,0.000744,STRONG_STABLE_250_PLUS,False,False,True
567,California | Daily 4,1235,6,0.486,0.355,1.367,0.13,0.000737,STRONG_STABLE_250_PLUS,False,False,True
567,Puerto Rico | Pega 4 Noche,1033,5,0.484,0.355,1.362,0.129,0.000559,STRONG_STABLE_250_PLUS,False,False,True
567,Texas | Daily 4 Day,1055,5,0.474,0.355,1.333,0.118,0.000501,STRONG_STABLE_250_PLUS,False,False,True
567,Rhode Island | Numbers Game Evening,1231,5,0.406,0.355,1.143,0.051,0.000186,STRONG_STABLE_250_PLUS,False,False,True
567,Georgia | Cash 4 Midday,1230,5,0.407,0.355,1.143,0.051,0.000186,STRONG_STABLE_250_PLUS,False,False,True
567,Ontario | Pick 4 Evening,1230,5,0.407,0.355,1.143,0.051,0.000186,STRONG_STABLE_250_PLUS,False,False,True
567,Georgia | Cash 4 Evening,1229,5,0.407,0.355,1.144,0.051,0.000186,STRONG_STABLE_250_PLUS,False,False,True
567,Oregon | Pick 4 1pm,1229,5,0.407,0.355,1.144,0.051,0.000186,STRONG_STABLE_250_PLUS,False,False,True
567,Arkansas | Cash 4 Evening,1232,5,0.406,0.355,1.142,0.05,0.000182,STRONG_STABLE_250_PLUS,False,False,True
567,Connecticut | Play 4 Day,1232,5,0.406,0.355,1.142,0.05,0.000182,STRONG_STABLE_250_PLUS,False,False,True
567,New York | Win 4 Evening,1232,5,0.406,0.355,1.142,0.05,0.000182,STRONG_STABLE_250_PLUS,False,False,True
567,Virginia | Pick 4 Day,1235,5,0.405,0.355,1.139,0.049,0.000178,STRONG_STABLE_250_PLUS,False,False,True
679,Kentucky | Pick 4 Evening,1229,9,0.732,0.379,1.931,0.353,0.005357,STRONG_STABLE_250_PLUS,False,False,True
679,Rhode Island | Numbers Game Evening,1231,9,0.731,0.379,1.928,0.352,0.005333,STRONG_STABLE_250_PLUS,False,False,True
679,Texas | Daily 4 Morning,1051,8,0.761,0.379,2.007,0.382,0.005111,STRONG_STABLE_250_PLUS,False,False,True
679,Texas | Daily 4 Day,1055,8,0.758,0.379,2.0,0.379,0.005052,STRONG_STABLE_250_PLUS,False,False,True
679,Massachusetts | Numbers Game Midday,1229,8,0.651,0.379,1.717,0.272,0.003112,STRONG_STABLE_250_PLUS,False,False,True
679,New Mexico | Pick 4 Evening,1231,8,0.65,0.379,1.714,0.271,0.003096,STRONG_STABLE_250_PLUS,False,False,True
679,"Tri-State (ME, NH & VT) | Pick 4 Day",1231,8,0.65,0.379,1.714,0.271,0.003096,STRONG_STABLE_250_PLUS,False,False,True
679,Delaware | Play 4 Day,1190,7,0.588,0.379,1.551,0.209,0.00179,STRONG_STABLE_250_PLUS,False,False,True
679,Connecticut | Play 4 Night,1230,7,0.569,0.379,1.501,0.19,0.001574,STRONG_STABLE_250_PLUS,False,False,True
679,Florida | Pick 4 Midday,1230,7,0.569,0.379,1.501,0.19,0.001574,STRONG_STABLE_250_PLUS,False,False,True
679,Ontario | Pick 4 Evening,1230,7,0.569,0.379,1.501,0.19,0.001574,STRONG_STABLE_250_PLUS,False,False,True
679,Oregon | Pick 4 4pm,1231,7,0.569,0.379,1.5,0.189,0.001564,STRONG_STABLE_250_PLUS,False,False,True
679,"Washington, D.C. | DC-4 7:50pm",1231,7,0.569,0.379,1.5,0.189,0.001564,STRONG_STABLE_250_PLUS,False,False,True
679,Maryland | Pick 4 Evening,1233,7,0.568,0.379,1.497,0.189,0.001562,STRONG_STABLE_250_PLUS,False,False,True
679,Pennsylvania | Pick 4 Day,1233,7,0.568,0.379,1.497,0.189,0.001562,STRONG_STABLE_250_PLUS,False,False,True
679,Iowa | Pick 4 Evening,1234,7,0.567,0.379,1.496,0.188,0.001552,STRONG_STABLE_250_PLUS,False,False,True
679,Ontario | Pick 4 Midday,1234,7,0.567,0.379,1.496,0.188,0.001552,STRONG_STABLE_250_PLUS,False,False,True
679,"Washington, D.C. | DC-4 11:30pm",1031,6,0.582,0.379,1.535,0.203,0.001379,STRONG_STABLE_250_PLUS,False,False,True
679,Arkansas | Cash 4 Evening,1232,6,0.487,0.379,1.284,0.108,0.000614,STRONG_STABLE_250_PLUS,False,False,True
679,North Carolina | Pick 4 Daytime,1234,6,0.486,0.379,1.282,0.107,0.000607,STRONG_STABLE_250_PLUS,False,False,True
679,Puerto Rico | Pega 4 Noche,1033,5,0.484,0.379,1.276,0.105,0.000455,STRONG_STABLE_250_PLUS,False,False,True
679,Puerto Rico | Pega 4 Día,1035,5,0.483,0.379,1.274,0.104,0.00045,STRONG_STABLE_250_PLUS,False,False,True
679,Oregon | Pick 4 7pm,1224,5,0.408,0.379,1.077,0.029,0.000106,STRONG_STABLE_250_PLUS,False,False,True
679,New Jersey | Pick 4 Evening,1229,5,0.407,0.379,1.073,0.028,0.000102,STRONG_STABLE_250_PLUS,False,False,True
679,Oregon | Pick 4 1pm,1229,5,0.407,0.379,1.073,0.028,0.000102,STRONG_STABLE_250_PLUS,False,False,True
679,Louisiana | Pick 4,1227,5,0.407,0.379,1.075,0.028,0.000102,STRONG_STABLE_250_PLUS,False,False,True
679,Michigan | Daily 4 Midday,1232,5,0.406,0.379,1.07,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Wisconsin | Pick 4 Midday,1232,5,0.406,0.379,1.07,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Indiana | Daily 4 Evening,1231,5,0.406,0.379,1.071,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Michigan | Daily 4 Evening,1231,5,0.406,0.379,1.071,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Missouri | Pick 4 Midday,1231,5,0.406,0.379,1.071,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,North Carolina | Pick 4 Evening,1230,5,0.407,0.379,1.072,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Ohio | Pick 4 Midday,1230,5,0.407,0.379,1.072,0.027,9.8e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Atlantic Canada | Lotto 4,1235,5,0.405,0.379,1.068,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
679,California | Daily 4,1235,5,0.405,0.379,1.068,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
679,New York | Win 4 Midday,1234,5,0.405,0.379,1.069,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Québec | Quotidienne 4,1234,5,0.405,0.379,1.069,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Illinois | Pick 4 Midday,1233,5,0.406,0.379,1.069,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
679,Maryland | Pick 4 Midday,1233,5,0.406,0.379,1.069,0.026,9.4e-05,STRONG_STABLE_250_PLUS,False,False,True
